,packageId,lastModified,packageLink,docClass,title,congress,dateIssued
10819,FR-1939-02-08,2021-12-24T05:38:33Z,https://api.govinfo.gov/packages/FR-1939-02-08/summary,FR,"Federal Register Volume 4 Issue 26 (February 8, 1939)",,1939-02-08
10820,FR-1986-04-17,2021-12-24T05:38:30Z,https://api.govinfo.gov/packages/FR-1986-04-17/summary,FR,"Federal Register Volume 51 Issue 74 (April 17, 1986)",,1986-04-17
10821,FR-1960-03-01,2021-12-24T05:38:29Z,https://api.govinfo.gov/packages/FR-1960-03-01/summary,FR,"Federal Register Volume 25 Issue 41 (March 1, 1960)",,1960-03-01
10822,FR-1961-03-28,2021-12-24T05:38:25Z,https://api.govinfo.gov/packages/FR-1961-03-28/summary,FR,"Federal Register Volume 26 Issue 58 (March 28, 1961)",,1961-03-28
10823,FR-1943-12-07,2021-12-24T05:38:25Z,https://api.govinfo.gov/packages/FR-1943-12-07/summary,FR,"Federal Register Volume 8 Issue 242 (December 7, 1943)",,1943-12-07
10824,FR-1939-11-15,2021-12-24T05:38:24Z,https://api.govinfo.gov/packages/FR-1939-11-15/summary,FR,"Federal Register Volume 4 Issue 221 (November 15, 1939)",,1939-11-15
10825,FR-1957-12-04,2021-12-24T05:38:23Z,https://api.govinfo.gov/packages/FR-1957-12-04/summary,FR,"Federal Register Volume 22 Issue 234 (December 4, 1957)",,1957-12-04
10826,FR-1982-07-29,2021-12-24T05:38:20Z,https://api.govinfo.gov/packages/FR-1982-07-29/summary,FR,"Federal Register Volume 47 Issue 146 (July 29, 1982)",,1982-07-29
10827,FR-1957-10-03,2021-12-24T05:38:20Z,https://api.govinfo.gov/packages/FR-1957-10-03/summary,FR,"Federal Register Volume 22 Issue 192 (October 3, 1957)",,1957-10-03
10828,FR-1986-10-03,2021-12-24T05:38:18Z,https://api.govinfo.gov/packages/FR-1986-10-03/summary,FR,"Federal Register Volume 51 Issue 192 (October 3, 1986)",,1986-10-03
10829,FR-1957-05-02,2021-12-24T05:38:18Z,https://api.govinfo.gov/packages/FR-1957-05-02/summary,FR,"Federal Register Volume 22 Issue 85 (May 2, 1957)",,1957-05-02
10830,FR-1956-03-29,2021-12-24T05:38:17Z,https://api.govinfo.gov/packages/FR-1956-03-29/summary,FR,"Federal Register Volume 21 Issue 61 (March 29, 1956)",,1956-03-29
10831,FR-1956-01-31,2021-12-24T05:38:15Z,https://api.govinfo.gov/packages/FR-1956-01-31/summary,FR,"Federal Register Volume 21 Issue 20 (January 31, 1956)",,1956-01-31
10832,FR-1985-03-13,2021-12-24T05:38:09Z,https://api.govinfo.gov/packages/FR-1985-03-13/summary,FR,"Federal Register Volume 50 Issue 49 (March 13, 1985)",,1985-03-13
10833,FR-1982-04-08,2021-12-24T05:38:09Z,https://api.govinfo.gov/packages/FR-1982-04-08/summary,FR,"Federal Register Volume 47 Issue 68 (April 8, 1982)",,1982-04-08
10834,FR-1989-02-23,2021-12-24T05:38:08Z,https://api.govinfo.gov/packages/FR-1989-02-23/summary,FR,"Federal Register Volume 54 Issue 35 (February 23, 1989)",,1989-02-23
10835,FR-1981-07-20,2021-12-24T05:38:05Z,https://api.govinfo.gov/packages/FR-1981-07-20/summary,FR,"Federal Register Volume 46 Issue 138 (July 20, 1981)",,1981-07-20
10836,FR-1983-08-11,2021-12-24T05:38:04Z,https://api.govinfo.gov/packages/FR-1983-08-11/summary,FR,"Federal Register Volume 48 Issue 156 (August 11, 1983)",,1983-08-11
10837,FR-1988-07-07,2021-12-24T05:38:03Z,https://api.govinfo.gov/packages/FR-1988-07-07/summary,FR,"Federal Register Volume 53 Issue 130 (July 7, 1988)",,1988-07-07
10838,FR-1955-08-27,2021-12-24T05:38:03Z,https://api.govinfo.gov/packages/FR-1955-08-27/summary,FR,"Federal Register Volume 20 Issue 168 (August 27, 1955)",,1955-08-27
10839,FR-1952-07-30,2021-12-24T05:38:00Z,https://api.govinfo.gov/packages/FR-1952-07-30/summary,FR,"Federal Register Volume 17 Issue 148 (July 30, 1952)",,1952-07-30
10840,FR-1987-12-07,2021-12-24T05:37:58Z,https://api.govinfo.gov/packages/FR-1987-12-07/summary,FR,"Federal Register Volume 52 Issue 234 (December 7, 1987)",,1987-12-07
10841,FR-1981-12-04,2021-12-24T05:37:57Z,https://api.govinfo.gov/packages/FR-1981-12-04/summary,FR,"Federal Register Volume 46 Issue 233 (December 4, 1981)",,1981-12-04
10842,FR-1952-03-26,2021-12-24T05:37:56Z,https://api.govinfo.gov/packages/FR-1952-03-26/summary,FR,"Federal Register Volume 17 Issue 60 (March 26, 1952)",,1952-03-26
10843,FR-1985-05-22,2021-12-24T05:37:55Z,https://api.govinfo.gov/packages/FR-1985-05-22/summary,FR,"Federal Register Volume 50 Issue 99 (May 22, 1985)",,1985-05-22
10844,FR-1952-01-19,2021-12-24T05:37:54Z,https://api.govinfo.gov/packages/FR-1952-01-19/summary,FR,"Federal Register Volume 17 Issue 14 (January 19, 1952)",,1952-01-19
10845,FR-1951-08-16,2021-12-24T05:37:51Z,https://api.govinfo.gov/packages/FR-1951-08-16/summary,FR,"Federal Register Volume 16 Issue 159 (August 16, 1951)",,1951-08-16
10846,FR-1987-11-03,2021-12-24T05:37:48Z,https://api.govinfo.gov/packages/FR-1987-11-03/summary,FR,"Federal Register Volume 52 Issue 212 (November 3, 1987)",,1987-11-03
10847,FR-1977-08-18,2021-12-24T05:37:47Z,https://api.govinfo.gov/packages/FR-1977-08-18/summary,FR,"Federal Register Volume 42 Issue 160 (August 18, 1977)",,1977-08-18
10848,FR-1951-02-14,2021-12-24T05:37:46Z,https://api.govinfo.gov/packages/FR-1951-02-14/summary,FR,"Federal Register Volume 16 Issue 31 (February 14, 1951)",,1951-02-14
10849,FR-1979-12-27,2021-12-24T05:37:45Z,https://api.govinfo.gov/packages/FR-1979-12-27/summary,FR,"Federal Register Volume 44 Issue 249 (December 27, 1979)",,1979-12-27
10850,FR-1951-06-06,2021-12-24T05:37:42Z,https://api.govinfo.gov/packages/FR-1951-06-06/summary,FR,"Federal Register Volume 16 Issue 109 (June 6, 1951)",,1951-06-06
10851,FR-1975-03-11,2021-12-24T05:37:40Z,https://api.govinfo.gov/packages/FR-1975-03-11/summary,FR,"Federal Register Volume 40 Issue 48 (March 11, 1975)",,1975-03-11
10852,FR-1974-06-06,2021-12-24T05:37:39Z,https://api.govinfo.gov/packages/FR-1974-06-06/summary,FR,"Federal Register Volume 39 Issue 110 (June 6, 1974)",,1974-06-06
10853,FR-1950-11-21,2021-12-24T05:37:39Z,https://api.govinfo.gov/packages/FR-1950-11-21/summary,FR,"Federal Register Volume 15 Issue 226 (November 21, 1950)",,1950-11-21
10854,FR-1950-06-30,2021-12-24T05:37:37Z,https://api.govinfo.gov/packages/FR-1950-06-30/summary,FR,"Federal Register Volume 15 Issue 126 (June 30, 1950)",,1950-06-30
10855,FR-1949-04-20,2021-12-24T05:37:36Z,https://api.govinfo.gov/packages/FR-1949-04-20/summary,FR,"Federal Register Volume 14 Issue 75 (April 20, 1949)",,1949-04-20
10856,FR-1950-05-06,2021-12-24T05:37:31Z,https://api.govinfo.gov/packages/FR-1950-05-06/summary,FR,"Federal Register Volume 15 Issue 88 (May 6, 1950)",,1950-05-06
10857,FR-1987-05-29,2021-12-24T05:37:29Z,https://api.govinfo.gov/packages/FR-1987-05-29/summary,FR,"Federal Register Volume 52 Issue 103 (May 29, 1987)",,1987-05-29
10858,FR-1976-05-12,2021-12-24T05:37:26Z,https://api.govinfo.gov/packages/FR-1976-05-12/summary,FR,"Federal Register Volume 41 Issue 93 (May 12, 1976)",,1976-05-12
10859,FR-1987-07-09,2021-12-24T05:37:25Z,https://api.govinfo.gov/packages/FR-1987-07-09/summary,FR,"Federal Register Volume 52 Issue 131 (July 9, 1987)",,1987-07-09
10860,FR-1989-07-18,2021-12-24T05:37:24Z,https://api.govinfo.gov/packages/FR-1989-07-18/summary,FR,"Federal Register Volume 54 Issue 136 (July 18, 1989)",,1989-07-18
10861,FR-1973-01-19,2021-12-24T05:37:24Z,https://api.govinfo.gov/packages/FR-1973-01-19/summary,FR,"Federal Register Volume 38 Issue 13 (January 19, 1973)",,1973-01-19
10862,FR-1948-01-20,2021-12-24T05:37:23Z,https://api.govinfo.gov/packages/FR-1948-01-20/summary,FR,"Federal Register Volume 13 Issue 13 (January 20, 1948)",,1948-01-20
10863,FR-1987-03-24,2021-12-24T05:37:22Z,https://api.govinfo.gov/packages/FR-1987-03-24/summary,FR,"Federal Register Volume 52 Issue 56 (March 24, 1987)",,1987-03-24
10864,FR-1972-08-17,2021-12-24T05:37:22Z,https://api.govinfo.gov/packages/FR-1972-08-17/summary,FR,"Federal Register Volume 37 Issue 160 (August 17, 1972)",,1972-08-17
10865,FR-1971-04-09,2021-12-24T05:37:21Z,https://api.govinfo.gov/packages/FR-1971-04-09/summary,FR,"Federal Register Volume 36 Issue 69 (April 9, 1971)",,1971-04-09
10866,FR-1948-07-21,2021-12-24T05:37:21Z,https://api.govinfo.gov/packages/FR-1948-07-21/summary,FR,"Federal Register Volume 13 Issue 141 (July 21, 1948)",,1948-07-21
10867,FR-1947-12-02,2021-12-24T05:37:20Z,https://api.govinfo.gov/packages/FR-1947-12-02/summary,FR,"Federal Register Volume 12 Issue 234 (December 2, 1947)",,1947-12-02
10868,FR-1968-05-16,2021-12-24T05:37:19Z,https://api.govinfo.gov/packages/FR-1968-05-16/summary,FR,"Federal Register Volume 33 Issue 96 (May 16, 1968)",,1968-05-16
10869,FR-1971-04-06,2021-12-24T05:37:17Z,https://api.govinfo.gov/packages/FR-1971-04-06/summary,FR,"Federal Register Volume 36 Issue 66 (April 6, 1971)",,1971-04-06
10870,FR-1988-01-14,2021-12-24T05:37:16Z,https://api.govinfo.gov/packages/FR-1988-01-14/summary,FR,"Federal Register Volume 53 Issue 9 (January 14, 1988)",,1988-01-14
10871,FR-1986-03-10,2021-12-24T05:37:15Z,https://api.govinfo.gov/packages/FR-1986-03-10/summary,FR,"Federal Register Volume 51 Issue 46 (March 10, 1986)",,1986-03-10
10872,FR-1946-05-02,2021-12-24T05:37:14Z,https://api.govinfo.gov/packages/FR-1946-05-02/summary,FR,"Federal Register Volume 11 Issue 86 (May 2, 1946)",,1946-05-02
10873,FR-1983-11-21,2021-12-24T05:37:13Z,https://api.govinfo.gov/packages/FR-1983-11-21/summary,FR,"Federal Register Volume 48 Issue 225 (November 21, 1983)",,1983-11-21
10874,FR-1968-11-06,2021-12-24T05:37:13Z,https://api.govinfo.gov/packages/FR-1968-11-06/summary,FR,"Federal Register Volume 33 Issue 217 (November 6, 1968)",,1968-11-06
10875,FR-1945-07-12,2021-12-24T05:37:12Z,https://api.govinfo.gov/packages/FR-1945-07-12/summary,FR,"Federal Register Volume 10 Issue 138 (July 12, 1945)",,1945-07-12
10876,FR-1987-10-08,2021-12-24T05:37:10Z,https://api.govinfo.gov/packages/FR-1987-10-08/summary,FR,"Federal Register Volume 52 Issue 195 (October 8, 1987)",,1987-10-08
10877,FR-1966-02-05,2021-12-24T05:37:10Z,https://api.govinfo.gov/packages/FR-1966-02-05/summary,FR,"Federal Register Volume 31 Issue 25 (February 5, 1966)",,1966-02-05
10878,FR-1961-11-28,2021-12-24T05:37:09Z,https://api.govinfo.gov/packages/FR-1961-11-28/summary,FR,"Federal Register Volume 26 Issue 228 (November 28, 1961)",,1961-11-28
10879,FR-1985-05-23,2021-12-24T05:37:06Z,https://api.govinfo.gov/packages/FR-1985-05-23/summary,FR,"Federal Register Volume 50 Issue 100 (May 23, 1985)",,1985-05-23
10880,FR-1945-02-13,2021-12-24T05:37:05Z,https://api.govinfo.gov/packages/FR-1945-02-13/summary,FR,"Federal Register Volume 10 Issue 31 (February 13, 1945)",,1945-02-13
10881,FR-1963-03-16,2021-12-24T05:37:04Z,https://api.govinfo.gov/packages/FR-1963-03-16/summary,FR,"Federal Register Volume 28 Issue 53 (March 16, 1963)",,1963-03-16
10882,FR-1987-08-21,2021-12-24T05:37:03Z,https://api.govinfo.gov/packages/FR-1987-08-21/summary,FR,"Federal Register Volume 52 Issue 162 (August 21, 1987)",,1987-08-21
10883,FR-1970-12-05,2021-12-24T05:37:01Z,https://api.govinfo.gov/packages/FR-1970-12-05/summary,FR,"Federal Register Volume 35 Issue 236 (December 5, 1970)",,1970-12-05
10884,FR-1961-04-12,2021-12-24T05:37:01Z,https://api.govinfo.gov/packages/FR-1961-04-12/summary,FR,"Federal Register Volume 26 Issue 69 (April 12, 1961)",,1961-04-12
10885,FR-1984-12-13,2021-12-24T05:36:59Z,https://api.govinfo.gov/packages/FR-1984-12-13/summary,FR,"Federal Register Volume 49 Issue 241 (December 13, 1984)",,1984-12-13
10886,FR-1960-05-17,2021-12-24T05:36:59Z,https://api.govinfo.gov/packages/FR-1960-05-17/summary,FR,"Federal Register Volume 25 Issue 96 (May 17, 1960)",,1960-05-17
10887,FR-1944-03-28,2021-12-24T05:36:59Z,https://api.govinfo.gov/packages/FR-1944-03-28/summary,FR,"Federal Register Volume 9 Issue 62 (March 28, 1944)",,1944-03-28
10888,FR-1941-10-03,2021-12-24T05:36:58Z,https://api.govinfo.gov/packages/FR-1941-10-03/summary,FR,"Federal Register Volume 6 Issue 193 (October 3, 1941)",,1941-10-03
10889,FR-1968-07-26,2021-12-24T05:36:57Z,https://api.govinfo.gov/packages/FR-1968-07-26/summary,FR,"Federal Register Volume 33 Issue 145 (July 26, 1968)",,1968-07-26
10890,FR-1957-03-01,2021-12-24T05:36:56Z,https://api.govinfo.gov/packages/FR-1957-03-01/summary,FR,"Federal Register Volume 22 Issue 41 (March 1, 1957)",,1957-03-01
10891,FR-1941-09-26,2021-12-24T05:36:56Z,https://api.govinfo.gov/packages/FR-1941-09-26/summary,FR,"Federal Register Volume 6 Issue 188 (September 26, 1941)",,1941-09-26
10892,FR-1939-08-03,2021-12-24T05:36:55Z,https://api.govinfo.gov/packages/FR-1939-08-03/summary,FR,"Federal Register Volume 4 Issue 148 (August 3, 1939)",,1939-08-03
10893,FR-1959-11-19,2021-12-24T05:36:54Z,https://api.govinfo.gov/packages/FR-1959-11-19/summary,FR,"Federal Register Volume 24 Issue 226 (November 19, 1959)",,1959-11-19
10894,FR-1986-03-26,2021-12-24T05:36:53Z,https://api.govinfo.gov/packages/FR-1986-03-26/summary,FR,"Federal Register Volume 51 Issue 58 (March 26, 1986)",,1986-03-26
10895,FR-1967-05-04,2021-12-24T05:36:53Z,https://api.govinfo.gov/packages/FR-1967-05-04/summary,FR,"Federal Register Volume 32 Issue 86 (May 4, 1967)",,1967-05-04
10896,FR-1988-05-12,2021-12-24T05:36:52Z,https://api.govinfo.gov/packages/FR-1988-05-12/summary,FR,"Federal Register Volume 53 Issue 92 (May 12, 1988)",,1988-05-12
10897,FR-1957-08-07,2021-12-24T05:36:51Z,https://api.govinfo.gov/packages/FR-1957-08-07/summary,FR,"Federal Register Volume 22 Issue 152 (August 7, 1957)",,1957-08-07
10898,FR-1985-01-15,2021-12-24T05:36:49Z,https://api.govinfo.gov/packages/FR-1985-01-15/summary,FR,"Federal Register Volume 50 Issue 10 (January 15, 1985)",,1985-01-15
10899,FR-1986-02-05,2021-12-24T05:36:46Z,https://api.govinfo.gov/packages/FR-1986-02-05/summary,FR,"Federal Register Volume 51 Issue 24 (February 5, 1986)",,1986-02-05
10900,FR-1967-03-22,2021-12-24T05:36:44Z,https://api.govinfo.gov/packages/FR-1967-03-22/summary,FR,"Federal Register Volume 32 Issue 55 (March 22, 1967)",,1967-03-22
10901,FR-1987-08-11,2021-12-24T05:36:43Z,https://api.govinfo.gov/packages/FR-1987-08-11/summary,FR,"Federal Register Volume 52 Issue 154 (August 11, 1987)",,1987-08-11
10902,FR-1965-11-30,2021-12-24T05:36:40Z,https://api.govinfo.gov/packages/FR-1965-11-30/summary,FR,"Federal Register Volume 30 Issue 230 (November 30, 1965)",,1965-11-30
10903,FR-1986-10-10,2021-12-24T05:36:36Z,https://api.govinfo.gov/packages/FR-1986-10-10/summary,FR,"Federal Register Volume 51 Issue 197 (October 10, 1986)",,1986-10-10
10904,FR-1984-07-18,2021-12-24T05:36:36Z,https://api.govinfo.gov/packages/FR-1984-07-18/summary,FR,"Federal Register Volume 49 Issue 139 (July 18, 1984)",,1984-07-18
10905,FR-1964-09-24,2021-12-24T05:36:36Z,https://api.govinfo.gov/packages/FR-1964-09-24/summary,FR,"Federal Register Volume 29 Issue 187 (September 24, 1964)",,1964-09-24
10906,FR-1939-03-24,2021-12-24T05:36:34Z,https://api.govinfo.gov/packages/FR-1939-03-24/summary,FR,"Federal Register Volume 4 Issue 57 (March 24, 1939)",,1939-03-24
10907,FR-1939-01-26,2021-12-24T05:36:32Z,https://api.govinfo.gov/packages/FR-1939-01-26/summary,FR,"Federal Register Volume 4 Issue 17 (January 26, 1939)",,1939-01-26
10908,FR-1965-02-10,2021-12-24T05:36:31Z,https://api.govinfo.gov/packages/FR-1965-02-10/summary,FR,"Federal Register Volume 30 Issue 27 (February 10, 1965)",,1965-02-10
10909,FR-1937-03-06,2021-12-24T05:36:31Z,https://api.govinfo.gov/packages/FR-1937-03-06/summary,FR,"Federal Register Volume 2 Issue 44 (March 6, 1937)",,1937-03-06
10910,FR-1990-02-07,2021-12-24T05:36:29Z,https://api.govinfo.gov/packages/FR-1990-02-07/summary,FR,"Federal Register Volume 55 Issue 26 (February 7, 1990)",,1990-02-07
10911,FR-1984-01-31,2021-12-24T05:36:29Z,https://api.govinfo.gov/packages/FR-1984-01-31/summary,FR,"Federal Register Volume 49 Issue 21 (January 31, 1984)",,1984-01-31
10912,FR-1985-03-08,2021-12-24T05:36:28Z,https://api.govinfo.gov/packages/FR-1985-03-08/summary,FR,"Federal Register Volume 50 Issue 46 (March 8, 1985)",,1985-03-08
10913,FR-1977-11-23,2021-12-24T05:36:28Z,https://api.govinfo.gov/packages/FR-1977-11-23/summary,FR,"Federal Register Volume 42 Issue 226 (November 23, 1977)",,1977-11-23
10914,FR-1953-08-08,2021-12-24T05:36:26Z,https://api.govinfo.gov/packages/FR-1953-08-08/summary,FR,"Federal Register Volume 18 Issue 155 (August 8, 1953)",,1953-08-08
10915,FR-1984-08-28,2021-12-24T05:36:25Z,https://api.govinfo.gov/packages/FR-1984-08-28/summary,FR,"Federal Register Volume 49 Issue 168 (August 28, 1984)",,1984-08-28
10916,FR-1989-06-27,2021-12-24T05:36:24Z,https://api.govinfo.gov/packages/FR-1989-06-27/summary,FR,"Federal Register Volume 54 Issue 122 (June 27, 1989)",,1989-06-27
10917,FR-1963-04-03,2021-12-24T05:36:23Z,https://api.govinfo.gov/packages/FR-1963-04-03/summary,FR,"Federal Register Volume 28 Issue 65 (April 3, 1963)",,1963-04-03
10918,FR-1958-06-10,2021-12-24T05:36:20Z,https://api.govinfo.gov/packages/FR-1958-06-10/summary,FR,"Federal Register Volume 23 Issue 113 (June 10, 1958)",,1958-06-10
10919,FR-1986-03-05,2021-12-24T05:36:19Z,https://api.govinfo.gov/packages/FR-1986-03-05/summary,FR,"Federal Register Volume 51 Issue 43 (March 5, 1986)",,1986-03-05
10920,FR-1962-12-19,2021-12-24T05:36:14Z,https://api.govinfo.gov/packages/FR-1962-12-19/summary,FR,"Federal Register Volume 27 Issue 245 (December 19, 1962)",,1962-12-19
10921,FR-1936-12-01,2021-12-24T05:36:14Z,https://api.govinfo.gov/packages/FR-1936-12-01/summary,FR,"Federal Register Volume 1 Issue 185 (December 1, 1936)",,1936-12-01
10922,FR-1980-07-29,2021-12-24T05:36:13Z,https://api.govinfo.gov/packages/FR-1980-07-29/summary,FR,"Federal Register Volume 45 Issue 147 (July 29, 1980)",,1980-07-29
10923,FR-1936-04-15,2021-12-24T05:36:13Z,https://api.govinfo.gov/packages/FR-1936-04-15/summary,FR,"Federal Register Volume 1 Issue 23 (April 15, 1936)",,1936-04-15
10924,FR-1983-12-14,2021-12-24T05:36:12Z,https://api.govinfo.gov/packages/FR-1983-12-14/summary,FR,"Federal Register Volume 48 Issue 241 (December 14, 1983)",,1983-12-14
10925,FR-1984-06-12,2021-12-24T05:36:11Z,https://api.govinfo.gov/packages/FR-1984-06-12/summary,FR,"Federal Register Volume 49 Issue 114 (June 12, 1984)",,1984-06-12
10926,FR-1988-07-11,2021-12-24T05:36:10Z,https://api.govinfo.gov/packages/FR-1988-07-11/summary,FR,"Federal Register Volume 53 Issue 132 (July 11, 1988)",,1988-07-11
10927,FR-1957-04-16,2021-12-24T05:36:09Z,https://api.govinfo.gov/packages/FR-1957-04-16/summary,FR,"Federal Register Volume 22 Issue 73 (April 16, 1957)",,1957-04-16
10928,FR-1982-11-18,2021-12-24T05:36:08Z,https://api.govinfo.gov/packages/FR-1982-11-18/summary,FR,"Federal Register Volume 47 Issue 223 (November 18, 1982)",,1982-11-18
10929,FR-1958-09-12,2021-12-24T05:36:07Z,https://api.govinfo.gov/packages/FR-1958-09-12/summary,FR,"Federal Register Volume 23 Issue 179 (September 12, 1958)",,1958-09-12
10930,FR-1979-09-05,2021-12-24T05:36:04Z,https://api.govinfo.gov/packages/FR-1979-09-05/summary,FR,"Federal Register Volume 44 Issue 173 (September 5, 1979)",,1979-09-05
10931,FR-1956-06-27,2021-12-24T05:36:04Z,https://api.govinfo.gov/packages/FR-1956-06-27/summary,FR,"Federal Register Volume 21 Issue 124 (June 27, 1956)",,1956-06-27
10932,FR-1987-07-27,2021-12-24T05:36:03Z,https://api.govinfo.gov/packages/FR-1987-07-27/summary,FR,"Federal Register Volume 52 Issue 143 (July 27, 1987)",,1987-07-27
10933,FR-1984-04-05,2021-12-24T05:36:03Z,https://api.govinfo.gov/packages/FR-1984-04-05/summary,FR,"Federal Register Volume 49 Issue 67 (April 5, 1984)",,1984-04-05
10934,FR-1981-11-25,2021-12-24T05:36:03Z,https://api.govinfo.gov/packages/FR-1981-11-25/summary,FR,"Federal Register Volume 46 Issue 227 (November 25, 1981)",,1981-11-25
10935,FR-1952-08-29,2021-12-24T05:36:02Z,https://api.govinfo.gov/packages/FR-1952-08-29/summary,FR,"Federal Register Volume 17 Issue 170 (August 29, 1952)",,1952-08-29
10936,FR-1955-03-25,2021-12-24T05:36:01Z,https://api.govinfo.gov/packages/FR-1955-03-25/summary,FR,"Federal Register Volume 20 Issue 59 (March 25, 1955)",,1955-03-25
10937,FR-1957-09-18,2021-12-24T05:35:59Z,https://api.govinfo.gov/packages/FR-1957-09-18/summary,FR,"Federal Register Volume 22 Issue 181 (September 18, 1957)",,1957-09-18
10938,FR-1950-04-18,2021-12-24T05:35:58Z,https://api.govinfo.gov/packages/FR-1950-04-18/summary,FR,"Federal Register Volume 15 Issue 74 (April 18, 1950)",,1950-04-18
10939,FR-1949-12-17,2021-12-24T05:35:56Z,https://api.govinfo.gov/packages/FR-1949-12-17/summary,FR,"Federal Register Volume 14 Issue 243 (December 17, 1949)",,1949-12-17
10940,FR-1985-10-11,2021-12-24T05:35:55Z,https://api.govinfo.gov/packages/FR-1985-10-11/summary,FR,"Federal Register Volume 50 Issue 198 (October 11, 1985)",,1985-10-11
10941,FR-1981-06-09,2021-12-24T05:35:54Z,https://api.govinfo.gov/packages/FR-1981-06-09/summary,FR,"Federal Register Volume 46 Issue 110 (June 9, 1981)",,1981-06-09
10942,FR-1948-10-14,2021-12-24T05:35:54Z,https://api.govinfo.gov/packages/FR-1948-10-14/summary,FR,"Federal Register Volume 13 Issue 201 (October 14, 1948)",,1948-10-14
10943,FR-1953-11-17,2021-12-24T05:35:53Z,https://api.govinfo.gov/packages/FR-1953-11-17/summary,FR,"Federal Register Volume 18 Issue 224 (November 17, 1953)",,1953-11-17
10944,FR-1948-03-09,2021-12-24T05:35:53Z,https://api.govinfo.gov/packages/FR-1948-03-09/summary,FR,"Federal Register Volume 13 Issue 47 (March 9, 1948)",,1948-03-09
10945,FR-1947-07-16,2021-12-24T05:35:50Z,https://api.govinfo.gov/packages/FR-1947-07-16/summary,FR,"Federal Register Volume 12 Issue 138 (July 16, 1947)",,1947-07-16
10946,FR-1946-02-01,2021-12-24T05:35:47Z,https://api.govinfo.gov/packages/FR-1946-02-01/summary,FR,"Federal Register Volume 11 Issue 23 (February 1, 1946)",,1946-02-01
10947,FR-1983-10-12,2021-12-24T05:35:45Z,https://api.govinfo.gov/packages/FR-1983-10-12/summary,FR,"Federal Register Volume 48 Issue 198 (October 12, 1983)",,1983-10-12
10948,FR-1940-12-20,2021-12-24T05:35:45Z,https://api.govinfo.gov/packages/FR-1940-12-20/summary,FR,"Federal Register Volume 5 Issue 247 (December 20, 1940)",,1940-12-20
10949,FR-1978-05-19,2021-12-24T05:35:43Z,https://api.govinfo.gov/packages/FR-1978-05-19/summary,FR,"Federal Register Volume 43 Issue 98 (May 19, 1978)",,1978-05-19
10950,FR-1980-11-26,2021-12-24T05:35:42Z,https://api.govinfo.gov/packages/FR-1980-11-26/summary,FR,"Federal Register Volume 45 Issue 230 (November 26, 1980)",,1980-11-26
10951,FR-1982-01-22,2021-12-24T05:35:39Z,https://api.govinfo.gov/packages/FR-1982-01-22/summary,FR,"Federal Register Volume 47 Issue 15 (January 22, 1982)",,1982-01-22
10952,FR-1975-01-17,2021-12-24T05:35:38Z,https://api.govinfo.gov/packages/FR-1975-01-17/summary,FR,"Federal Register Volume 40 Issue 12 (January 17, 1975)",,1975-01-17
10953,FR-1974-04-25,2021-12-24T05:35:38Z,https://api.govinfo.gov/packages/FR-1974-04-25/summary,FR,"Federal Register Volume 39 Issue 81 (April 25, 1974)",,1974-04-25
10954,FR-1975-06-06,2021-12-24T05:35:37Z,https://api.govinfo.gov/packages/FR-1975-06-06/summary,FR,"Federal Register Volume 40 Issue 110 (June 6, 1975)",,1975-06-06
10955,FR-1954-10-14,2021-12-24T05:35:36Z,https://api.govinfo.gov/packages/FR-1954-10-14/summary,FR,"Federal Register Volume 19 Issue 200 (October 14, 1954)",,1954-10-14
10956,FR-1981-12-30,2021-12-24T05:35:34Z,https://api.govinfo.gov/packages/FR-1981-12-30/summary,FR,"Federal Register Volume 46 Issue 250 (December 30, 1981)",,1981-12-30
10957,FR-1977-02-07,2021-12-24T05:35:34Z,https://api.govinfo.gov/packages/FR-1977-02-07/summary,FR,"Federal Register Volume 42 Issue 25 (February 7, 1977)",,1977-02-07
10958,FR-1970-09-04,2021-12-24T05:35:33Z,https://api.govinfo.gov/packages/FR-1970-09-04/summary,FR,"Federal Register Volume 35 Issue 173 (September 4, 1970)",,1970-09-04
10959,FR-1953-08-21,2021-12-24T05:35:33Z,https://api.govinfo.gov/packages/FR-1953-08-21/summary,FR,"Federal Register Volume 18 Issue 164 (August 21, 1953)",,1953-08-21
10960,FR-1944-03-01,2021-12-24T05:35:32Z,https://api.govinfo.gov/packages/FR-1944-03-01/summary,FR,"Federal Register Volume 9 Issue 43 (March 1, 1944)",,1944-03-01
10961,FR-1953-04-07,2021-12-24T05:35:31Z,https://api.govinfo.gov/packages/FR-1953-04-07/summary,FR,"Federal Register Volume 18 Issue 66 (April 7, 1953)",,1953-04-07
10962,FR-1952-01-11,2021-12-24T05:35:28Z,https://api.govinfo.gov/packages/FR-1952-01-11/summary,FR,"Federal Register Volume 17 Issue 8 (January 11, 1952)",,1952-01-11
10963,FR-1940-03-02,2021-12-24T05:35:27Z,https://api.govinfo.gov/packages/FR-1940-03-02/summary,FR,"Federal Register Volume 5 Issue 43 (March 2, 1940)",,1940-03-02
10964,FR-1974-01-31,2021-12-24T05:35:24Z,https://api.govinfo.gov/packages/FR-1974-01-31/summary,FR,"Federal Register Volume 39 Issue 22 (January 31, 1974)",,1974-01-31
10965,FR-1979-08-16,2021-12-24T05:35:23Z,https://api.govinfo.gov/packages/FR-1979-08-16/summary,FR,"Federal Register Volume 44 Issue 160 (August 16, 1979)",,1979-08-16
